Year,ID,Test Code,County Code,County Name,District Code,District Name,School Code,School Name,DFG,Subgroup,Subgroup Type,Registered To Test,Not Tested,Valid Scores,Mean Scale Score,L1 Percent,L2 Percent,L3 Percent,L4 Percent,L5 Percent
2019,4902,MAT03,05,Burlington,4740,Shamong Twp,,District Total,,Total,All Students,*,*,72,754,2.8,9.7,31.9,45.8,9.7
2019,4930,MAT03,05,Burlington,4930,Southampton Twp,,District Total,,Total,All Students,*,*,74,748,2.7,21.6,21.6,45.9,8.1
2019,4955,MAT03,05,Burlington,5010,Springfield Twp,,District Total,,Total,All Students,*,*,23,765,0,8.7,26.1,47.8,17.4
2019,4977,MAT03,05,Burlington,5130,Tabernacle Twp,,District Total,,Total,All Students,*,*,65,748,9.2,18.5,16.9,44.6,10.8
2019,5003,MAT03,05,Burlington,5720,Westampton,,District Total,,Total,All Students,*,*,99,742,8.1,21.2,28.3,36.4,6.1
2019,5056,MAT03,05,Burlington,5805,Willingboro Twp,,District Total,,Total,All Students,*,*,247,727,19,28.3,27.5,23.1,2
2019,5081,MAT03,05,Burlington,5890,Woodland Twp,,District Total,,Total,All Students,*,*,12,734,16.7,25,25,25,8.3
2019,5105,MAT03,07,Camden,0150,Audubon Public School Disrict,,District Total,,Total,All Students,*,*,97,756,4.1,13.4,22.7,45.4,14.4
2019,5136,MAT03,07,Camden,0190,Barrington Boro,,District Total,,Total,All Students,*,*,63,754,6.3,11.1,20.6,49.2,12.7
2019,5182,MAT03,07,Camden,0260,Bellmawr Boro,,District Total,,Total,All Students,*,*,118,747,4.2,16.1,32.2,43.2,4.2
2019,5209,MAT03,07,Camden,0330,Berlin Boro,,District Total,,Total,All Students,*,*,90,759,5.6,5.6,23.3,48.9,16.7
2019,5236,MAT03,07,Camden,0340,Berlin Twp,,District Total,,Total,All Students,*,*,50,754,2,14,36,34,14
2019,5267,MAT03,07,Camden,0580,Brooklawn Boro,,District Total,,Total,All Students,*,*,31,756,3.2,12.9,16.1,58.1,9.7
2019,5427,MAT03,07,Camden,0680,Camden City,,District Total,,Total,All Students,495,12,483,714,30,34,24.4,11.2,.4
2019,5625,MAT03,07,Camden,0800,Cherry Hill Twp,,District Total,,Total,All Students,753,17,736,759,4.8,7.9,19.3,53.9,14.1
2019,5655,MAT03,07,Camden,0880,Clementon Boro,,District Total,,Total,All Students,*,*,55,736,7.3,23.6,36.4,30.9,1.8
2019,5725,MAT03,07,Camden,0940,Collingswood Boro,,District Total,,Total,All Students,*,*,129,761,5.4,11.6,12.4,52.7,17.8
2019,5750,MAT03,07,Camden,1720,Gibbsboro Boro,,District Total,,Total,All Students,*,*,19,735,10.5,21.1,36.8,31.6,0
2019,5774,MAT03,07,Camden,1770,Gloucester City,,District Total,,Total,All Students,*,*,138,749,11.6,12.3,21,42,13
2019,5906,MAT03,07,Camden,1780,Gloucester Twp,,District Total,,Total,All Students,667,11,656,749,7.2,14.6,22.7,46.2,9.3
2019,5936,MAT03,07,Camden,1799,"Kipp: Cooper Norcross, A New Jersey Nonprofit Corporation",,District Total,,Total,All Students,*,*,111,738,11.7,23.4,26.1,35.1,3.6
2019,5963,MAT03,07,Camden,1801,"Camden Prep, Inc.",,District Total,,Total,All Students,*,*,79,753,3.8,11.4,22.8,55.7,6.3
2019,5991,MAT03,07,Camden,1802,"Mastery Schools Of Camden, Inc.",,District Total,,Total,All Students,*,*,236,726,22.9,23.7,28.4,21.6,3.4
2019,6034,MAT03,07,Camden,1880,Haddon Heights Boro,,District Total,,Total,All Students,*,*,69,765,5.8,4.3,13,58,18.8
2019,6103,MAT03,07,Camden,1890,Haddon Twp,,District Total,,Total,All Students,*,*,146,755,3.4,13,20.5,52.7,10.3
2019,6152,MAT03,07,Camden,1900,Haddonfield Boro,,District Total,,Total,All Students,*,*,184,770,2.2,3.8,15.8,52.2,26.1
2019,6175,MAT03,07,Camden,2540,Laurel Springs Boro,,District Total,,Total,All Students,*,*,26,754,3.8,7.7,26.9,50,11.5
2019,6197,MAT03,07,Camden,2560,Lawnside Boro,,District Total,,Total,All Students,*,*,27,719,29.6,25.9,25.9,18.5,0
2019,6236,MAT03,07,Camden,2670,Lindenwold Boro,,District Total,,Total,All Students,*,*,227,718,26,33.5,23.3,16.3,.9
2019,6262,MAT03,07,Camden,2890,Magnolia Boro,,District Total,,Total,All Students,*,*,46,742,8.7,17.4,28.3,39.1,6.5
2019,6286,MAT03,07,Camden,3110,Merchantville Boro,,District Total,,Total,All Students,*,*,45,752,4.4,13.3,24.4,48.9,8.9
2019,6314,MAT03,07,Camden,3420,Mount Ephraim Boro,,District Total,,Total,All Students,*,*,54,756,5.6,7.4,24.1,53.7,9.3
2019,6342,MAT03,07,Camden,3770,Oaklyn Boro,,District Total,,Total,All Students,*,*,37,744,13.5,5.4,21.6,54.1,5.4
2019,6432,MAT03,07,Camden,4060,Pennsauken Twp,,District Total,,Total,All Students,*,*,328,739,13.1,14.9,36,29.9,6.1
2019,6479,MAT03,07,Camden,4110,Pine Hill Boro,,District Total,,Total,All Students,*,*,135,741,8.9,17,34.1,35.6,4.4
2019,6519,MAT03,07,Camden,4590,Runnemede Boro,,District Total,,Total,All Students,*,*,89,746,1.1,19.1,39.3,36,4.5
2019,6546,MAT03,07,Camden,4790,Somerdale Boro,,District Total,,Total,All Students,*,*,52,756,1.9,3.8,30.8,55.8,7.7
2019,6575,MAT03,07,Camden,5080,Stratford Boro,,District Total,,Total,All Students,*,*,71,756,7,7,28.2,43.7,14.1
2019,6644,MAT03,07,Camden,5400,Voorhees Twp,,District Total,,Total,All Students,*,*,302,772,3.3,7.9,12.9,45,30.8
2019,6671,MAT03,07,Camden,5560,Waterford Twp,,District Total,,Total,All Students,*,*,114,737,14,14.9,36.8,28.1,6.1
2019,6746,MAT03,07,Camden,5820,Winslow Twp,,District Total,,Total,All Students,370,12,358,744,9.2,17.9,29.1,35.8,8.1
2019,6776,MAT03,07,Camden,5900,Woodlynne Boro,,District Total,,Total,All Students,*,*,29,753,3.4,6.9,24.1,62.1,3.4
2019,6799,MAT03,09,Cape May,0710,Cape May City,,District Total,,Total,All Students,*,*,21,742,4.8,28.6,28.6,33.3,4.8
2019,6818,MAT03,09,Cape May,1080,Dennis Twp,,District Total,,Total,All Students,*,*,59,778,0,0,18.6,50.8,30.5
2019,6844,MAT03,09,Cape May,2840,Lower Twp,,District Total,,Total,All Students,*,*,200,745,6.5,18,29,40.5,6
2019,6876,MAT03,09,Cape May,3130,Middle Twp,,District Total,,Total,All Students,*,*,172,739,8.7,23.8,32.6,29.7,5.2
2019,6904,MAT03,09,Cape May,3680,North Wildwood City,,District Total,,Total,All Students,*,*,26,753,3.8,7.7,23.1,57.7,7.7
2019,6931,MAT03,09,Cape May,3780,Ocean City,,District Total,,Total,All Students,*,*,86,762,2.3,11.6,22.1,41.9,22.1
2019,6952,MAT03,09,Cape May,5060,Stone Harbor Boro,,District Total,,Total,All Students,*,*,13,768,0,7.7,7.7,61.5,23.1
2019,6974,MAT03,09,Cape May,5340,Upper Twp,,District Total,,Total,All Students,*,*,156,764,3.2,7.1,21.8,47.4,20.5
2019,6998,MAT03,09,Cape May,5610,West Cape May Boro,,District Total,,Total,All Students,*,*,12,756,0,25,0,66.7,8.3
2019,7020,MAT03,09,Cape May,5790,Wildwood City,,District Total,,Total,All Students,*,*,64,721,28.1,28.1,21.9,20.3,1.6
2019,7046,MAT03,09,Cape May,5800,Wildwood Crest Boro,,District Total,,Total,All Students,*,*,27,749,0,14.8,40.7,40.7,3.7
2019,7073,MAT03,09,Cape May,5840,Woodbine Boro,,District Total,,Total,All Students,*,*,19,730,5.3,36.8,31.6,26.3,0
2019,7165,MAT03,11,Cumberland,0540,Bridgeton City,,District Total,,Total,All Students,*,*,479,722,27.6,25.7,25.9,19.4,1.5
2019,7190,MAT03,11,Cumberland,0950,Commercial Twp,,District Total,,Total,All Students,*,*,47,717,23.4,27.7,40.4,8.5,0
2019,7215,MAT03,11,Cumberland,1020,Deerfield Twp,,District Total,,Total,All Students,*,*,34,757,2.9,5.9,32.4,47.1,11.8
2019,7238,MAT03,11,Cumberland,1120,Downe Twp,,District Total,,Total,All Students,*,*,15,734,6.7,26.7,40,26.7,0
2019,7262,MAT03,11,Cumberland,1460,Fairfield Twp,,District Total,,Total,All Students,*,*,65,732,12.3,32.3,26.2,24.6,4.6
2019,7286,MAT03,11,Cumberland,1820,Greenwich Twp,,District Total,,Total,All Students,*,*,*,*,*,*,*,*,*
2019,7307,MAT03,11,Cumberland,2270,Hopewell Twp,,District Total,,Total,All Students,*,*,43,736,11.6,20.9,34.9,30.2,2.3
2019,7335,MAT03,11,Cumberland,2570,Lawrence Twp,,District Total,,Total,All Students,*,*,63,746,12.7,11.1,30.2,38.1,7.9
2019,7362,MAT03,11,Cumberland,3050,Maurice River Twp,,District Total,,Total,All Students,*,*,45,740,13.3,24.4,20,37.8,4.4
2019,7442,MAT03,11,Cumberland,3230,Millville City,,District Total,,Total,All Students,*,*,356,730,17.7,28.9,23.3,26.7,3.4
2019,7466,MAT03,11,Cumberland,5070,Stow Creek Twp,,District Total,,Total,All Students,*,*,15,767,6.7,6.7,13.3,40,33.3
2019,7490,MAT03,11,Cumberland,5300,Upper Deerfield Twp,,District Total,,Total,All Students,*,*,75,742,6.7,17.3,36,36,4
2019,7629,MAT03,11,Cumberland,5390,Vineland City,,District Total,,Total,All Students,*,*,765,743,7.8,18.3,31.9,36.3,5.6
2019,7748,MAT03,13,Essex,0250,Belleville Town,,District Total,,Total,All Students,*,*,310,742,11.3,18.7,28.7,30.6,10.6
2019,7877,MAT03,13,Essex,0410,Bloomfield Twp,,District Total,,Total,All Students,*,*,466,751,6.7,14.4,24,44,10.9
2019,7944,MAT03,13,Essex,0660,Caldwell-West Caldwell,,District Total,,Total,All Students,*,*,182,762,3.3,7.7,19.8,49.5,19.8
2019,7988,MAT03,13,Essex,0760,Cedar Grove Twp,,District Total,,Total,All Students,*,*,82,769,0,2.4,28,47.6,22
2019,8140,MAT03,13,Essex,1210,East Orange,,District Total,,Total,All Students,693,22,671,735,11.5,25.6,29.7,29.1,4.2
2019,8168,MAT03,13,Essex,1400,Essex Fells Boro,,District Total,,Total,All Students,*,*,41,774,0,2.4,14.6,48.8,34.1
2019,8194,MAT03,13,Essex,1465,Fairfield Twp,,District Total,,Total,All Students,*,*,112,768,1.8,4.5,17,52.7,24.1
2019,8220,MAT03,13,Essex,1750,Glen Ridge Boro,,District Total,,Total,All Students,*,*,137,767,.7,4.4,20.4,52.6,21.9
2019,8338,MAT03,13,Essex,2330,Irvington Township,,District Total,,Total,All Students,588,12,576,732,17.9,21,29.3,28,3.8
2019,8445,MAT03,13,Essex,2730,Livingston Twp,,District Total,,Total,All Students,*,*,407,775,1,5.4,12,50.9,30.7
2019,8536,MAT03,13,Essex,3190,Millburn Twp,,District Total,,Total,All Students,*,*,377,783,.8,1.1,8.8,50.9,38.5
2019,8631,MAT03,13,Essex,3310,Montclair Town,,District Total,,Total,All Students,467,23,444,763,4.5,7.7,18.9,49.3,19.6
2019,9108,MAT03,13,Essex,3570,Newark City,,District Total,,Total,All Students,2701,65,2636,735,16.9,21.5,26.2,29.2,6.2
2019,9137,MAT03,13,Essex,3630,North Caldwell Boro,,District Total,,Total,All Students,*,*,97,776,1,2.1,13.4,48.5,35.1
2019,9219,MAT03,13,Essex,3750,Nutley Town,,District Total,,Total,All Students,*,*,295,755,4.7,13.2,24.1,45.1,12.9
2019,9323,MAT03,13,Essex,3880,City Of Orange Twp,,District Total,,Total,All Students,*,*,391,733,18.2,20.5,28.4,28.1,4.9
2019,9352,MAT03,13,Essex,4530,Roseland Boro,,District Total,,Total,All Students,*,*,66,757,6.1,6.1,25.8,48.5,13.6
2019,9442,MAT03,13,Essex,4900,South Orange-Maplewood,,District Total,,Total,All Students,602,29,573,762,5.4,8.6,18,46.8,21.3
2019,9500,MAT03,13,Essex,5370,Verona Boro,,District Total,,Total,All Students,*,*,149,759,2,10.1,19.5,57,11.4
2019,9619,MAT03,13,Essex,5680,West Orange Town,,District Total,,Total,All Students,449,12,437,758,4.1,12.6,20.1,47.1,16
2019,9651,MAT03,15,Gloucester,0860,Clayton Boro,,District Total,,Total,All Students,*,*,96,735,10.4,20.8,35.4,31.3,2.1
2019,9726,MAT03,15,Gloucester,1100,Deptford Twp,,District Total,,Total,All Students,*,*,272,747,7.4,14.3,29.8,40.8,7.7
2019,9758,MAT03,15,Gloucester,1180,East Greenwich Twp,,District Total,,Total,All Students,*,*,184,759,5.4,6,23.9,51.1,13.6
2019,9785,MAT03,15,Gloucester,1330,Elk Twp,,District Total,,Total,All Students,*,*,36,748,8.3,8.3,27.8,52.8,2.8
2019,9812,MAT03,15,Gloucester,1590,Franklin Twp,,District Total,,Total,All Students,*,*,175,740,9.1,21.1,32.6,33.7,3.4
2019,9843,MAT03,15,Gloucester,1730,Glassboro,,District Total,,Total,All Students,*,*,126,734,19.8,15.9,27.8,32.5,4
2019,9869,MAT03,15,Gloucester,1830,Greenwich Twp,,District Total,,Total,All Students,*,*,39,755,2.6,12.8,28.2,48.7,7.7
2019,9892,MAT03,15,Gloucester,2070,Harrison Twp,,District Total,,Total,All Students,*,*,171,766,1.8,7.6,16.4,55,19.3
2019,9919,MAT03,15,Gloucester,2750,Logan Twp,,District Total,,Total,All Students,*,*,90,768,2.2,5.6,13.3,57.8,21.1
2019,9949,MAT03,15,Gloucester,2990,Mantua Twp,,District Total,,Total,All Students,*,*,164,758,2.4,11.6,23.2,47.6,15.2
2019,10016,MAT03,15,Gloucester,3280,Monroe Twp,,District Total,,Total,All Students,*,*,422,756,5.7,9,22.3,49.8,13.3
2019,10043,MAT03,15,Gloucester,3490,National Park Boro,,District Total,,Total,All Students,*,*,41,753,7.3,4.9,34.1,41.5,12.2
2019,10069,MAT03,15,Gloucester,4020,Paulsboro Boro,,District Total,,Total,All Students,*,*,89,724,23.6,24.7,33.7,15.7,2.2
2019,10115,MAT03,15,Gloucester,4140,Pitman Boro,,District Total,,Total,All Students,*,*,72,760,0,5.6,25,59.7,9.7
2019,10142,MAT03,15,Gloucester,4880,South Harrison Twp,,District Total,,Total,All Students,*,*,50,754,2,12,36,36,14
2019,10171,MAT03,15,Gloucester,5120,Swedesboro-Woolwich,,District Total,,Total,All Students,*,*,222,761,2.3,6.3,22.5,54.1,14.9
2019,10268,MAT03,15,Gloucester,5500,Washington Twp,,District Total,,Total,All Students,*,*,529,751,4.9,13.2,25.7,45,11.2
2019,10294,MAT03,15,Gloucester,5590,Wenonah Boro,,District Total,,Total,All Students,*,*,28,780,3.6,3.6,14.3,39.3,39.3
2019,10319,MAT03,15,Gloucester,5620,West Deptford Twp,,District Total,,Total,All Students,*,*,217,757,4.6,10.6,23,44.7,17.1
2019,10344,MAT03,15,Gloucester,5740,Westville Boro,,District Total,,Total,All Students,*,*,46,738,19.6,17.4,17.4,39.1,6.5
2019,10397,MAT03,15,Gloucester,5860,Woodbury City,,District Total,,Total,All Students,*,*,99,737,14.1,27.3,23.2,27.3,8.1
2019,10421,MAT03,15,Gloucester,5870,Woodbury Heights Boro,,District Total,,Total,All Students,*,*,31,747,6.5,16.1,25.8,45.2,6.5
2019,10598,MAT03,17,Hudson,0220,Bayonne City,,District Total,,Total,All Students,*,*,687,750,7.3,14.6,23.9,42.1,12.2
2019,10626,MAT03,17,Hudson,1200,East Newark Boro,,District Total,,Total,All Students,*,*,28,738,14.3,14.3,35.7,32.1,3.6
2019,10652,MAT03,17,Hudson,1850,Guttenberg Town,,District Total,,Total,All Students,*,*,90,743,6.7,22.2,25.6,41.1,4.4
2019,10680,MAT03,17,Hudson,2060,Harrison Town,,District Total,,Total,All Students,*,*,156,739,8.3,23.1,36.5,23.7,8.3
2019,10741,MAT03,17,Hudson,2210,Hoboken City,,District Total,,Total,All Students,*,*,173,761,4.6,14.5,18.5,38.2,24.3
2019,11141,MAT03,17,Hudson,2390,Jersey City,,District Total,,Total,All Students,1962,53,1909,747,11.2,17,24.9,32.7,14.2
2019,11226,MAT03,17,Hudson,2410,Kearny Town,,District Total,,Total,All Students,*,*,334,750,6.3,14.4,27.8,41.9,9.6
2019,11321,MAT03,17,Hudson,3610,North Bergen Twp,,District Total,,Total,All Students,*,*,556,739,11,24.1,25.9,31.1,7.9
2019,11366,MAT03,17,Hudson,4730,Secaucus Town,,District Total,,Total,All Students,*,*,158,759,4.4,11.4,20.9,47.5,15.8
2019,11495,MAT03,17,Hudson,5240,Union City,,District Total,,Total,All Students,901,18,883,747,4.8,16.6,31.1,40.5,6.9
2019,11524,MAT03,17,Hudson,5580,Weehawken Twp,,District Total,,Total,All Students,*,*,109,736,12.8,28.4,23.9,28.4,6.4
2019,11617,MAT03,17,Hudson,5670,West New York Town,,District Total,,Total,All Students,*,*,623,742,8.7,17.7,33.7,33.7,6.3
2019,11641,MAT03,19,Hunterdon,0020,Alexandria Twp,,District Total,,Total,All Students,*,*,55,746,5.5,16.4,30.9,38.2,9.1
2019,11661,MAT03,19,Hunterdon,0370,Bethlehem Twp,,District Total,,Total,All Students,*,*,35,763,0,11.4,20,45.7,22.9
2019,11682,MAT03,19,Hunterdon,0430,Bloomsbury Boro,,District Total,,Total,All Students,*,*,12,743,8.3,25,8.3,58.3,0
2019,11701,MAT03,19,Hunterdon,0670,Califon Boro,,District Total,,Total,All Students,*,*,*,*,*,*,*,*,*
2019,11720,MAT03,19,Hunterdon,0910,Clinton-Glen Gardner,,District Total,,Total,All Students,*,*,43,759,0,11.6,20.9,58.1,9.3
2019,11746,MAT03,19,Hunterdon,0920,Clinton Twp,,District Total,,Total,All Students,*,*,128,760,2.3,8.6,23.4,47.7,18
2019,11775,MAT03,19,Hunterdon,1040,Delaware Twp,,District Total,,Total,All Students,*,*,34,748,2.9,17.6,20.6,52.9,5.9
2019,11800,MAT03,19,Hunterdon,1160,East Amwell Twp,,District Total,,Total,All Students,*,*,35,766,0,5.7,14.3,62.9,17.1
2019,11836,MAT03,19,Hunterdon,1376,South Hunterdon Regional School District,,District Total,,Total,All Students,*,*,81,745,12.3,18.5,23.5,32.1,13.6
2019,11906,MAT03,19,Hunterdon,1510,Flemington-Raritan Reg,,District Total,,Total,All Students,*,*,277,766,2.9,8.7,19.5,43.7,25.3
2019,11931,MAT03,19,Hunterdon,1600,Franklin Twp,,District Total,,Total,All Students,*,*,28,760,7.1,10.7,7.1,64.3,10.7
2019,11951,MAT03,19,Hunterdon,1680,Frenchtown Boro,,District Total,,Total,All Students,*,*,11,751,9.1,18.2,9.1,54.5,9.1
2019,11970,MAT03,19,Hunterdon,1970,Hampton Boro,,District Total,,Total,All Students,*,*,12,736,8.3,16.7,50,16.7,8.3
2019,11993,MAT03,19,Hunterdon,2140,High Bridge Boro,,District Total,,Total,All Students,*,*,32,768,3.1,6.3,15.6,53.1,21.9
2019,12016,MAT03,19,Hunterdon,2220,Holland Twp,,District Total,,Total,All Students,*,*,46,750,2.2,17.4,30.4,41.3,8.7
2019,12035,MAT03,19,Hunterdon,2450,Kingwood Twp,,District Total,,Total,All Students,*,*,37,749,2.7,13.5,27,54.1,2.7
2019,12054,MAT03,19,Hunterdon,2590,Lebanon Boro,,District Total,,Total,All Students,*,*,10,772,0,0,10,70,20
2019,12074,MAT03,19,Hunterdon,2600,Lebanon Twp,,District Total,,Total,All Students,*,*,57,755,14,7,17.5,45.6,15.8
2019,12093,MAT03,19,Hunterdon,3180,Milford Boro,,District Total,,Total,All Students,*,*,*,*,*,*,*,*,*
2019,12129,MAT03,19,Hunterdon,4350,Readington Twp,,District Total,,Total,All Students,*,*,172,769,2.9,5.8,12.2,52.9,26.2
2019,12157,MAT03,19,Hunterdon,5180,Tewksbury Twp,,District Total,,Total,All Students,*,*,53,764,1.9,3.8,15.1,66,13.2
2019,12181,MAT03,19,Hunterdon,5270,Union Twp,,District Total,,Total,All Students,*,*,47,760,4.3,12.8,19.1,48.9,14.9
2019,12224,MAT03,21,Mercer,1245,East Windsor Regional,,District Total,,Total,All Students,*,*,363,754,5.5,13.5,25.9,41,14
2019,12284,MAT03,21,Mercer,1430,Ewing Twp,,District Total,,Total,All Students,*,*,268,747,9.3,14.2,23.9,48.5,4.1
2019,12543,MAT03,21,Mercer,1950,Hamilton Twp,,District Total,,Total,All Students,*,*,805,744,11.3,17.3,24.7,38.5,8.2
2019,12605,MAT03,21,Mercer,2280,Hopewell Valley Regional,,District Total,,Total,All Students,*,*,224,770,.9,3.6,20.5,48.7,26.3
2019,12677,MAT03,21,Mercer,2580,Lawrence Twp,,District Total,,Total,All Students,272,13,259,753,5.8,12.4,26.3,41.7,13.9
2019,12753,MAT03,21,Mercer,4255,Princeton Public Schools,,District Total,,Total,All Students,*,*,205,767,4.9,4.9,22.9,40.5,26.8
2019,12942,MAT03,21,Mercer,5210,Trenton Public School District,,District Total,,Total,All Students,1168,32,1136,717,30.8,26.3,26,15.9,1
2019,12973,MAT03,21,Mercer,5510,Robbinsville,,District Total,,Total,All Students,*,*,231,765,2.2,9.5,18.2,47.2,22.9
2019,13049,MAT03,21,Mercer,5715,W Windsor-Plainsboro Reg,,District Total,,Total,All Students,706,11,695,769,4.2,6.3,15.3,44.7,29.5
2019,13111,MAT03,23,Middlesex,0750,Carteret Boro,,District Total,,Total,All Students,*,*,267,746,13.5,12,24.7,38.6,11.2
2019,13142,MAT03,23,Middlesex,0970,Cranbury Twp,,District Total,,Total,All Students,*,*,41,780,0,0,12.2,53.7,34.1
2019,13171,MAT03,23,Middlesex,1140,Dunellen Boro,,District Total,,Total,All Students,*,*,88,745,10.2,17,26.1,37.5,9.1
2019,13307,MAT03,23,Middlesex,1170,East Brunswick Twp,,District Total,,Total,All Students,*,*,570,766,3.3,7.4,15.3,50.5,23.5
2019,13478,MAT03,23,Middlesex,1290,Edison Twp,,District Total,,Total,All Students,1351,12,1339,771,4.4,8.1,13.8,40.9,32.8
2019,13510,MAT03,23,Middlesex,2150,Highland Park Boro,,District Total,,Total,All Students,*,*,99,752,7.1,13.1,23.2,43.4,13.1
2019,13540,MAT03,23,Middlesex,2370,Jamesburg Boro,,District Total,,Total,All Students,*,*,72,749,9.7,16.7,22.2,40.3,11.1
2019,13571,MAT03,23,Middlesex,3120,Metuchen Boro,,District Total,,Total,All Students,*,*,184,759,6.5,13.6,17.9,39.7,22.3
2019,13633,MAT03,23,Middlesex,3140,Middlesex Boro,,District Total,,Total,All Students,*,*,156,755,3.8,10.9,26.3,46.8,12.2
2019,13666,MAT03,23,Middlesex,3220,Milltown Boro,,District Total,,Total,All Students,*,*,71,760,2.8,5.6,22.5,50.7,18.3
2019,13727,MAT03,23,Middlesex,3290,Monroe Twp,,District Total,,Total,All Students,*,*,466,767,3,7.5,14.8,51.5,23.2
2019,13842,MAT03,23,Middlesex,3530,New Brunswick City,,District Total,,Total,All Students,*,*,801,730,14,27.1,33.2,23.7,2
2019,13917,MAT03,23,Middlesex,3620,North Brunswick Twp,,District Total,,Total,All Students,*,*,427,751,9.8,14.3,22,37.9,15.9
2019,14104,MAT03,23,Middlesex,3845,Old Bridge Twp,,District Total,,Total,All Students,608,11,597,765,4.2,6,18.4,51.4,19.9
2019,14202,MAT03,23,Middlesex,4090,Perth Amboy City,,District Total,,Total,All Students,*,*,828,741,7.9,23.3,29.2,35.4,4.2
2019,14278,MAT03,23,Middlesex,4130,Piscataway Twp,,District Total,,Total,All Students,*,*,482,762,6.6,9.8,15.4,45.6,22.6
2019,14352,MAT03,23,Middlesex,4660,Sayreville Boro,,District Total,,Total,All Students,*,*,466,762,4.1,10.1,17.2,49.6,19.1
2019,14384,MAT03,23,Middlesex,4830,South Amboy City,,District Total,,Total,All Students,*,*,78,744,6.4,17.9,30.8,39.7,5.1
2019,14503,MAT03,23,Middlesex,4860,South Brunswick Twp,,District Total,,Total,All Students,612,12,600,768,6.5,6.5,12.7,47.5,26.8
2019,14575,MAT03,23,Middlesex,4910,South Plainfield Boro,,District Total,,Total,All Students,*,*,224,762,2.7,7.1,19.2,55.4,15.6
2019,14606,MAT03,23,Middlesex,4920,South River Boro,,District Total,,Total,All Students,*,*,180,737,11.1,27.2,26.7,29.4,5.6
2019,14635,MAT03,23,Middlesex,4970,Spotswood Boro,,District Total,,Total,All Students,*,*,86,764,1.2,11.6,19.8,48.8,18.6
2019,14869,MAT03,23,Middlesex,5850,Woodbridge Twp,,District Total,,Total,All Students,974,21,953,751,7.2,15,22.7,42.5,12.6
